MeasureCount,Transmitter,TxPower,Mode,RSSI
1026,1,4,2,-72
1027,1,4,2,-72
1028,1,4,2,-72
1029,1,4,2,-72
1030,1,4,2,-73
1031,1,4,2,-72
1032,1,4,2,-72
1033,1,4,2,-72
1034,1,4,2,-72
1035,1,4,2,-72
1036,1,4,2,-73
1037,1,4,2,-72
1038,1,4,2,-73
1039,1,4,2,-72
1040,0,5,2,-59
1041,0,5,2,-61
1042,0,5,2,-59
1043,0,5,2,-58
1044,0,5,2,-59
1045,0,5,2,-59
1046,0,5,2,-59
1047,0,5,2,-59
1048,0,5,2,-58
1049,0,5,2,-59
1050,0,5,2,-58
1051,0,5,2,-58
1052,0,5,2,-57
1053,0,5,2,-58
1054,0,5,2,-57
1055,0,5,2,-59
1056,0,5,2,-58
1057,0,5,2,-58
1058,0,5,2,-59
1059,0,5,2,-61
1060,1,5,2,-72
1061,1,5,2,-72
1062,1,5,2,-72
1063,1,5,2,-72
1064,1,5,2,-72
1065,1,5,2,-72
1066,1,5,2,-72
1067,1,5,2,-72
1068,1,5,2,-72
1069,1,5,2,-72
1070,1,5,2,-72
1071,1,5,2,-72
1072,1,5,2,-72
1073,1,5,2,-72
1074,1,5,2,-72
1075,1,5,2,-72
1076,1,5,2,-72
1077,1,5,2,-72
1078,1,5,2,-72
1079,1,5,2,-72
1080,0,6,2,-57
1081,0,6,2,-57
1082,0,6,2,-57
1083,0,6,2,-58
1084,0,6,2,-57
1085,0,6,2,-57
1086,0,6,2,-58
1087,0,6,2,-57
1088,0,6,2,-57
1089,0,6,2,-57
1090,0,6,2,-57
1091,0,6,2,-57
1092,0,6,2,-57
1093,0,6,2,-57
1094,0,6,2,-57
1095,0,6,2,-58
1096,0,6,2,-57
1097,0,6,2,-58
1098,0,6,2,-57
1099,0,6,2,-57
1100,1,6,2,-71
1101,1,6,2,-71
1102,1,6,2,-71
1103,1,6,2,-71
1104,1,6,2,-71
1105,1,6,2,-71
1106,1,6,2,-71
1107,1,6,2,-71
1108,1,6,2,-71
1109,1,6,2,-71
1110,1,6,2,-71
1111,1,6,2,-71
1112,1,6,2,-71
1113,1,6,2,-71
1114,1,6,2,-71
1115,1,6,2,-71
1116,1,6,2,-71
1117,1,6,2,-71
1118,1,6,2,-71
1119,1,6,2,-71
1120,0,7,2,-57
1121,0,7,2,-57
1122,0,7,2,-59
1123,0,7,2,-57
